colorr,epct05,epct25,epct50,epct75,epct95,boot
7,8.081647106060428,17.111759168607485,28.3993992467913,39.68703932497512,48.71715138752217,516
8,10.143551362838078,20.182481472868005,32.73114411040541,45.27980674794283,55.31873685797275,516
9,7.704840599400484,17.402803026681795,29.52525606078343,41.647709094885066,51.34567152216638,516
1,20.63564652338054,30.28515041678949,42.34703028355068,54.408910150311875,64.05841404372083,517
2,19.40564252772583,26.84445882614628,36.14297919917183,45.441499572197394,52.88031587061784,517
3,18.564215537434627,26.606997331854867,36.66047457488017,46.71395181790547,54.756733612325704,517
4,14.566777284873107,22.294359153468054,31.95383648921174,41.613313824955426,49.340895693550365,517
5,11.361799053455249,19.690032091566543,30.100323389205663,40.51061468684478,48.838847724956075,517
6,9.883529768748977,19.11512434565001,30.654617566776295,42.19411078790258,51.42570536480361,517
7,7.848489868702937,17.09216512005345,28.646759184241596,40.20135324842973,49.44502849978025,517
8,9.11362097570193,19.015911470854824,31.39377458979594,43.77163770873706,53.67392820388994,517
9,6.178131893406506,15.342369051721214,26.7976654996146,38.252961947507984,47.41719910582269,517
1,21.519418205273592,31.64605198281006,44.30434420473065,56.96263642665123,67.0892702041877,518
2,22.07149415809,30.489912778451462,41.01293605390329,51.53595932935511,59.95437794971657,518
3,21.568747263541027,29.941204281929604,40.40677555491533,50.872346827901055,59.244803846289635,518
4,17.220295661793166,25.093831690403952,34.93575172616744,44.777671761930925,52.65120779054171,518
5,16.213514822164115,24.774798511361404,35.47640312285801,46.17800773435462,54.739291423551904,518
6,14.100507389127918,22.591908515904308,33.20615992437479,43.82041133284528,52.31181245962167,518
7,9.829282949539726,18.60442503032347,29.573352631303152,40.542280232282835,49.31742231306659,518
8,12.14187068639181,22.385927292934152,35.19099805111208,47.99606880929001,58.240125415832345,518
9,8.287313731286229,17.61255356278235,29.2691033521525,40.925653141522645,50.250892973018765,518
1,19.887100025999246,29.348549258162752,41.17536079836714,53.00217233857151,62.46362157073503,519
2,19.066363296855492,27.493421729541737,38.02724477039954,48.561067811257345,56.9881262439436,519
3,18.39573523071551,26.177484837787688,35.90467184662791,45.63185885546814,53.41360846254031,519
4,14.517090095158476,22.41553855889643,32.28859913856887,42.16165971824131,50.06010818197926,519
5,11.764990340323543,20.015583458845306,30.32882485699751,40.642066255149714,48.89265937367148,519
6,9.348834612043927,18.074916766661012,28.98251945993237,39.89012215320373,48.61620430782081,519
7,7.868264975323034,16.962463367758325,28.330211358302442,39.69795934884655,48.792157741281855,519
8,6.652457970217213,15.961878526997292,27.598654222972392,39.235429918947496,48.54485047572757,519
9,6.081871158684589,15.899812515430032,28.172239211361834,40.44466590729364,50.26260726403908,519
1,19.946607693195848,29.839106568134255,42.20473016180726,54.57035375548027,64.46285263041868,520
2,15.729850826305853,23.395668479597617,32.977940546212324,42.56021261282703,50.22603026611879,520
3,15.953597332370958,24.36593274687638,34.881352015008154,45.39677128313993,53.80910669764535,520
4,12.501666654878493,20.362366530256576,30.18824137447918,40.01411621870179,47.87481609407986,520
5,10.937747483128424,19.37027953441325,29.91094459851928,40.451609662625316,48.88414171391014,520
6,8.346698256488187,16.650072994522272,27.02929141706488,37.40850983960749,45.71188457764157,520
7,4.109258429007642,13.109576508472726,24.359974107804078,35.61037170713543,44.61068978660051,520
8,7.345236010520489,18.317578007373818,32.03300550344048,45.748432999507145,56.720774996360475,520
9,3.804370505008254,12.563358668241138,23.512093872282243,34.46082907632335,43.219817239556235,520
1,20.778533000395523,29.684129915314994,40.81612605896433,51.948122202613675,60.853719117533146,521
2,17.47041630737315,25.16544314040688,34.784226681699046,44.403010222991206,52.09803705602494,521
3,17.284171724529163,25.374038619579302,35.48637223839197,45.59870585720465,53.688572752254785,521
4,13.487256128622938,21.303534042066033,31.0738814338699,40.84422882567377,48.66050673911686,521
5,12.45438863478273,20.921681234870412,31.505796984980012,42.08991273508961,50.557205335177294,521
6,9.861470456563328,18.365728104011666,28.996050163322092,39.62637222263252,48.13062987008086,521
7,5.8896695771730805,14.600326592922118,25.488647862608413,36.37696913229471,45.087626148043746,521
8,11.310210281257655,21.5647637468065,34.38295557874255,47.20114741067861,57.45570087622745,521
9,5.18436087102753,13.047192459815466,22.87573194580039,32.70427143178531,40.56710302057324,521
1,20.787766861831873,29.47252452852708,40.32847161189609,51.184418695265094,59.8691763619603,522
2,19.12912319166111,26.176417777843746,34.98553601057204,43.794654243300336,50.84194882948297,522
3,17.362808498445823,24.963538683284057,34.46445141433185,43.96536414537964,51.56609433021787,522
4,13.690284277299162,21.351237962878997,30.927430069853788,40.503622176828586,48.16457586240842,522
5,11.327064819458013,19.665576259358524,30.088715559234167,40.51185485910981,48.85036629901032,522
6,9.684300839368174,18.398637015836886,29.291557236422776,40.18447745700867,48.89881363347739,522
7,5.718779067243994,14.677949808992294,25.876913236177668,37.07587666336304,46.03504740511134,522
8,10.499810699077536,21.06881572302541,34.280072002960246,47.49132828289508,58.06033330684295,522
9,7.840135300627214,16.025822396721104,26.257931266838465,36.49004013695583,44.67572723304971,522
1,19.36614851898804,27.918330686113283,38.608558395019834,49.29878610392639,57.85096827105163,523
2,18.887087020479143,27.165744811705096,37.51406705073754,47.86238928976998,56.14104708099594,523
3,17.940791403602223,26.046073154477575,36.17767534307177,46.309277531665956,54.414559282541305,523
4,15.501689688986332,23.631438878881873,33.7936253662513,43.95581185362073,52.08556104351627,523
5,12.635808928952624,20.947120797738563,31.336260633720986,41.725400469703416,50.03671233848935,523
6,11.67529581701755,20.491670924320427,31.51213980844902,42.53260869257762,51.34898379988049,523
7,6.913227399302805,15.338331294115164,25.869711162630615,36.40109103114606,44.82619492595842,523
8,9.635659911391047,20.205097755319997,33.416895060231184,46.62869236514238,57.19813020907132,523
9,7.513103009776241,16.2334400776096,27.133861412401295,38.03428274719299,46.754619815026345,523
1,17.116114124563925,26.025113377301665,37.16136244322384,48.29761150914601,57.20661076188375,524
2,18.660594047946184,27.90027930260625,39.44988587093133,50.999492439256414,60.23917769391649,524
3,17.29105635844399,25.545712940408002,35.86403366786302,46.182354395318036,54.43701097728204,524
4,15.092066242907748,23.36628496639259,33.70905837074865,44.05183177510471,52.32605049858955,524
5,12.192585007179781,20.396070488542364,30.650427340245592,40.90478419194882,49.108269673311405,524
6,11.19659720402342,20.070189246618344,31.162179299862004,42.25416935310566,51.12776139570059,524
7,8.174507472346955,16.827754805090088,27.644313971019002,38.46087313694792,47.11412046969105,524
8,10.54818788798767,20.770610551883316,33.54863888175287,46.32666721162243,56.54908987551807,524
9,6.72874727075817,15.290151335420335,25.991906416248042,36.69366149707575,45.255065561737915,524
1,16.881238084561893,25.71786949475448,36.76365875749522,47.80944802023596,56.64607943042856,525
2,17.003857191707375,25.04877256938802,35.10491679148883,45.16106101358964,53.20597639127028,525
3,15.228302783641897,23.156697123772894,33.06719004893664,42.97768297410039,50.90607731423138,525
4,12.206116710417074,20.24202268397387,30.286905150919868,40.33178761786586,48.36769359142265,525
5,10.37882080400369,18.60864198541931,28.895918462188842,39.183194938958366,47.413016120373996,525
6,8.028970820719945,16.617505752576783,27.35317441739783,38.08884308221888,46.677378014075714,525
7,3.4417831978200835,12.134214582645306,22.999753813676833,33.865293044708366,42.557724429533586,525
8,6.9358504923115,17.420587409952596,30.52650855700396,43.632429704055326,54.11716662169642,525
9,4.495166086372693,13.325644554161187,24.363742638896802,35.401840723632425,44.23231919142092,525
1,22.225776355262106,30.178423040816952,40.119231397760515,50.06003975470408,58.01268644025892,526
2,20.404543085055703,27.704542653678804,36.82954211445768,45.95454157523655,53.254541143859655,526
3,18.840967015749452,26.73509204827809,36.60274833893889,46.470404629599685,54.36452966212832,526
4,16.200530481898063,24.16278718650406,34.11560806726156,44.068428948019054,52.03068565262505,526
5,13.550684431958578,21.486090341161855,31.405347727665955,41.324605114170055,49.26001102337334,526
6,11.240377059737998,19.6694464419052,30.205783169614204,40.74211989732321,49.171189279490406,526
7,7.937786777384758,16.590257612813105,27.40584615709854,38.22143470138398,46.87390553681232,526
8,10.526911961939918,20.455820868447972,32.86695700158304,45.278093134718105,55.20700204122616,526
9,8.03994489544676,16.90912547639038,27.9956012025699,39.08207692874943,47.95125750969304,526
1,16.738362766891175,26.2906074120976,38.230913218605636,50.17121902511366,59.723463670320086,527
2,16.43142708114999,24.835690981375933,35.34102085665836,45.84635073194079,54.25061463216673,527
3,16.690155887091233,24.837726139307158,35.02218895457706,45.20665176984697,53.35422202206289,527
4,12.544875056337935,20.404908294579187,30.229949842380748,40.05499139018231,47.91502462842355,527
5,10.79918513145283,19.31508333001281,29.959956078212784,40.604828826412756,49.12072702497274,527
6,7.954556199543797,16.432568869067346,27.030084705971788,37.62760054287622,46.105613212399774,527
7,4.8643622863895555,13.980479609003147,25.37562626227014,36.77077291553712,45.88689023815072,527
8,7.327647841369682,17.839519627971967,30.979359361224823,44.11919909447768,54.631070881079964,527
9,4.436574232956046,14.011683996933014,25.980571201904226,37.949458406875436,47.524568170852405,527
1,22.478050828296915,31.9628917702101,43.818942947601585,55.67499412499306,65.15983506690625,528
2,19.819734228000996,27.535707974971835,37.18067515868538,46.82564234239893,54.54161608936977,528
3,19.6983519540011,28.130733748821264,38.67121099234647,49.21168823587167,57.64407003069183,528
4,16.291080161670763,24.194512807306538,34.07380361435125,43.95309442139597,51.85652706703174,528
5,15.159932273381466,23.561567789876406,34.06361218549508,44.56565658111376,52.9672920976087,528
6,11.547991267045077,19.785849074503133,30.083171333825703,40.38049359314827,48.61835140060633,528
7,7.6594851770365935,16.76969579863838,28.15745907564061,39.545222352642845,48.65543297424463,528
8,11.914084809211488,22.49456837899676,35.72017284122835,48.945777303459934,59.52626087324521,528
9,7.575803164463434,16.684093048063453,28.06945540256348,39.45481775706351,48.56310764066353,528
1,20.980096381139425,29.68670591410474,40.56996783031138,51.45322974651801,60.15983927948332,529
2,20.933357386655327,29.826658872794,40.94328573046734,52.059912588140676,60.953214074279344,529
3,21.5439724514307,29.97911520425913,40.52304364529466,51.06697208633021,59.50211483915864,529
4,17.611379338947952,25.3074036613461,34.927434064343785,44.54746446734147,52.24348878973962,529
5,15.312563813722603,23.578488672735222,33.910894746501,44.24330082026677,52.509225679279396,529
6,13.116970116196248,21.755451227379197,32.55355261635788,43.35165400533656,51.99013511651951,529
7,9.959967300860514,18.95599280306142,30.20102468081255,41.44605655856369,50.44208206076459,529
8,12.493068703366681,22.84332601649941,35.78114765791532,48.71896929933123,59.06922661246396,529
9,10.516096777375592,19.19076865222239,30.034108495780885,40.87744833933938,49.552120214186175,529
1,19.345764141553808,28.823832779695408,40.67141857737241,52.5190043750494,61.997073013191,530
2,16.88205243153742,25.022685004265124,35.198475720174756,45.37426643608438,53.51489900881209,530
3,17.855062328781663,26.448164248677937,37.18954164854828,47.93091904841862,56.52402096831489,530
4,13.917145829048387,21.687759892865223,31.401027472636272,41.114295052407314,48.88490911622415,530
5,10.687920374034434,18.950264780320385,29.278195288177823,39.60612579603526,47.86847020232122,530
6,10.514625687808497,19.721543635244217,31.23019106953886,42.73883850383351,51.94575645126923,530
7,5.24824731468145,14.097889636422419,25.159942538598628,36.22199544077484,45.071637762515806,530
8,9.824700402008201,20.745658889121934,34.3968569980141,48.04805510690626,58.96901359402,530
9,5.544576113579177,14.196275872423225,25.010900570978286,35.825525269533344,44.47722502837739,530
1,19.853694328095013,28.838004156570847,40.068391442165634,51.29877872776042,60.28308855623625,531
2,19.96565430537627,27.955391353282405,37.94256266316508,47.929733973047746,55.91947102095388,531
3,17.17697318896273,24.928853822224763,34.61870461380231,44.30855540537985,52.06043603864188,531
4,15.540600785331133,23.641249970323464,33.76706145156388,43.892872932804295,51.99352211779663,531
5,12.28693391246437,20.350050507051265,30.428946250284888,40.50784199351851,48.57095858810541,531
6,11.619759706430923,20.315102331587454,31.184280613033113,42.05345889447877,50.74880151963531,531
7,7.590704470915904,15.940942196432427,26.37873935332808,36.816536510223735,45.166774235740256,531
8,10.380154154394203,20.805208917115422,33.83652737051694,46.867845823918465,57.29290058663968,531
9,7.60918314587549,16.471997411516856,27.55051524356856,38.62903307562027,47.49184734126164,531
1,21.185087536469496,30.25428954100107,41.59079204666554,52.927294552330004,61.99649655686158,532
2,21.004665179597215,29.0826354763696,39.18009834733508,49.27756121830056,57.355531515072954,532
3,19.91863218095769,28.118380799783267,38.36806657331525,48.61775234684721,56.81750096567279,532
4,16.966323907579223,24.863982185450418,34.73605503278941,44.60812788012841,52.50578615799961,532
5,15.017574478587585,23.268491119121766,33.58213691978949,43.89578272045722,52.1466993609914,532
6,13.147379879788438,21.474275637789297,31.88289533529037,42.29151503279145,50.618410790792304,532
7,9.071802323611175,17.628338814845154,28.324009428887628,39.019680042930105,47.57621653416408,532
8,11.541821412104312,21.79557364505617,34.61276393624599,47.42995422743581,57.68370646038766,532
9,8.407208644534741,17.376508685011597,28.58813373560767,39.79975878620374,48.7690588266806,532
1,23.5116393121282,32.135213012622025,42.914680138239305,53.69414726385658,62.3177209643504,533
2,21.39341717014287,28.887515368270705,38.25513811593049,47.62276086359029,55.11685906171812,533
3,20.95098531485313,29.214558058200595,39.54402398738492,49.87348991656925,58.137062659916715,533
4,16.689654644142,24.676930901950506,34.66102622421114,44.64512154647177,52.632397804280274,533
5,15.846827434870438,24.425882191664478,35.14970063765703,45.873519083649576,54.45257384044362,533
6,13.960364162383634,22.26555967281229,32.64705406084811,43.02854844888394,51.33374395931259,533
7,9.28859031940759,17.777704189079643,28.38909652616971,39.000488863259775,47.48960273293183,533
8,12.540073666103813,22.79792966093776,35.62024965448019,48.442569648022626,58.70042564285657,533
9,9.796232226826186,18.646694188733655,29.70977164111799,40.77284909350233,49.62331105540979,533
1,15.65001375809705,25.466090382034736,37.736186161956844,50.00628194187895,59.822358565816636,534
2,17.90615482320485,27.248129668349886,38.92559822478118,50.60306678121248,59.94504162635752,534
3,17.320090329094306,25.783487435921614,36.362733819455755,46.94198020298989,55.4053773098172,534
4,15.060650630210358,23.17938305909439,33.32779859519944,43.47621413130448,51.59494656018851,534
5,12.467539860009897,20.533026865587317,30.614885622559093,40.69674437953087,48.76223138510829,534
6,10.339448468196972,18.93844125134459,29.68718223027911,40.43592320921363,49.03491599236125,534
7,7.22024661777289,16.057570442515512,27.104225223443795,38.15088000437208,46.9882038291147,534
8,8.715650384685134,18.409461447489015,30.52672527599386,42.643989104498715,52.33780016730259,534
9,5.494094242456846,14.766174320444785,26.356274417929708,37.94637451541463,47.21845459340257,534
1,22.368446028884804,32.70371745880021,45.62280674619446,58.54189603358871,68.87716746350412,535
2,20.488332393053867,28.88831204888119,39.38828661866535,49.8882611884495,58.288240844276814,535
3,20.749445095633007,29.070929770642834,39.47278561440511,49.874641458167396,58.19612613317722,535
4,18.45701262515849,26.418097798265592,36.36945426464947,46.32081073103335,54.28189590414044,535
5,15.70746628021247,23.812414725208036,33.94360028145249,44.07478583769695,52.17973428269252,535
6,14.17164151575618,22.631321926352822,33.20592243959862,43.78052295284442,52.24020336344107,535
7,9.190375082173082,17.750039105246717,28.449619134088763,39.149199162930806,47.708863186004436,535
8,12.198443575181452,22.87326326220734,36.216787870989705,49.560312479772065,60.23513216679795,535
9,6.857720423459185,16.52537752172504,28.609948894557363,40.69452026738968,50.36217736565553,535
1,17.9655515977058,27.233108429264334,38.817554468712494,50.40200050816066,59.66955733971919,536
2,17.434354277847746,25.893751301882233,36.46799758192534,47.04224386196844,55.501640886002924,536
3,17.493066878733817,25.72494278409008,36.014787665785406,46.30463254748073,54.53650845283698,536
4,13.776753073494191,21.560845345784628,31.290960686147674,41.02107602651071,48.80516829880115,536
5,11.228571030058191,19.35476774163446,29.5125136311048,39.67025952057514,47.796456232151414,536
6,9.37603556621377,18.0581797400039,28.91085995724157,39.76354017447924,48.44568434826937,536
7,6.645909173093395,15.71125839380826,27.04294491970184,38.37463144559542,47.439980666310284,536
8,10.878878681039929,20.964047484832097,33.570508489572305,46.176969494312516,56.26213829810469,536
9,5.173609528060842,13.034849952986152,22.86140048414279,32.68795101529943,40.549191440224746,536
1,20.20030206561884,29.07404543704576,40.166224651329415,51.25840386561307,60.13214723703999,537
2,18.85644516463856,27.095064332787228,37.39333829297306,47.691612253158894,55.93023142130756,537
3,18.566749330234366,26.52806422736668,36.47970784878207,46.43135147019747,54.39266636732978,537
4,14.749499550676038,22.377618519193945,31.912767229841325,41.44791594048871,49.076034909006616,537
5,11.919985054489633,20.070303973972003,30.258202623324966,40.44610127267792,48.596420192160295,537
6,9.156370918477142,18.12857869168609,29.34383840819728,40.55909812470846,49.53130589791741,537
7,5.385605806962515,14.677640774598798,26.292684484144154,37.90772819368951,47.19976316132579,537
8,9.904180927276952,20.600153200747336,33.97011854258532,47.3400838844233,58.03605615789369,537
9,7.4058186939628445,16.122209443070204,27.01769787945441,37.913186315838615,46.62957706494598,537
1,18.954618578787763,27.50309940397058,38.18870043544911,48.87430146692762,57.42278229211044,538
2,17.580557579239912,25.87526097574309,36.24364022137206,46.61201946700103,54.906722863504214,538
3,18.45151260966521,26.402628225066998,36.341522744319235,46.280417263571465,54.231532878973255,538
4,13.810169748439591,21.164486265888378,30.35738191269936,39.55027755951035,46.904594076959135,538
5,10.91726593224892,19.055015966997097,29.22720351043232,39.39939105386755,47.53714108861572,538
6,9.412479043218923,18.232770078084247,29.2581338716659,40.28349766524755,49.10378870011289,538
7,6.076896806570879,15.137126831282863,26.462414362172844,37.787701893062824,46.84793191777481,538
8,7.172785228259528,17.099480083698683,29.50784865299763,41.916217222296574,51.84291207773573,538
9,6.4712657182615825,16.185124122147904,28.327447127005804,40.469770131863704,50.183628535750024,538
1,18.2883027208512,27.57612523749325,39.185903383295816,50.79568152909838,60.08350404574043,539
2,20.71982128805326,29.718984056268518,40.96793751653759,52.21689097680666,61.21605374502192,539
3,18.537168388585854,26.28825276961348,35.97710824589801,45.66596372218254,53.41704810321017,539
4,14.789410538945527,22.712299596271706,32.61591091792943,42.51952223958716,50.442411296913335,539
5,13.6493522365001,22.153415668833894,32.783494959251144,43.413574249668386,51.91763768200219,539
6,11.54939048580749,20.06268556357047,30.704304410774192,41.345923257977915,49.8592183357409,539
7,7.7352109218350265,16.44213068906207,27.325780398095866,38.20943010712966,46.916349874356705,539
8,9.92863404585346,19.993549634846914,32.57469412108873,45.155838607330544,55.220754196323995,539
9,6.205917711174541,15.127720221898004,26.279973360302336,37.43222649870667,46.354029009430135,539
1,20.699073054721865,30.748602248736987,43.31051374125589,55.87242523377479,65.9219544277899,540
2,17.890229461461946,25.189628920979807,34.313878245377126,43.43812756977445,50.73752702929231,540
3,16.99621676790374,24.86367238599103,34.697991908600144,44.53231143120926,52.39976704929655,540
4,13.353537650165668,21.096662835041556,30.77556931613642,40.45447579723128,48.197600982107176,540
5,10.456995609003332,18.788027444778933,29.201817239498432,39.61560703421793,47.946638869993535,540
6,9.671080952409174,18.601001886962077,29.763403055153205,40.925804223344336,49.85572515789724,540
7,6.079190760405359,15.049592283504408,26.26259418737822,37.47559609125203,46.44599761435107,540
8,7.836141904986567,17.890840456124486,30.45921364504688,43.02758683396927,53.08228538510719,540
9,3.8415918384313943,13.393471732356383,25.33332159976262,37.27317146716885,46.82505136109384,540
1,19.63326510134978,29.001742862770314,40.712340064545984,52.42293726632164,61.791415027742175,541
2,18.04573662560323,26.027516945256085,36.004742344822155,45.98196774438823,53.963748064041084,541
3,16.854240926216555,24.942058213575578,35.05182982277435,45.16160143197313,53.249418719332155,541
4,14.61792679287892,22.62794042937805,32.64045747500196,42.652974520625875,50.662988157125,541
5,11.802882137679095,19.820053947835127,29.841518710530174,39.86298347322521,47.88015528338125,541
6,9.582544487163773,18.08906057095208,28.722205675687462,39.355350780422846,47.86186686421115,541
7,6.30401899613676,15.466521309881518,26.919649202062466,38.37277709424341,47.53527940798817,541
8,8.208335219153811,18.54565101091332,31.467295750612706,44.388940490312095,54.7262562820716,541
9,6.815389365350451,16.282758095992307,28.11696900929462,39.951179922596936,49.418548653238794,541
1,20.2182394461989,29.09832417458587,40.198430085069575,51.29853599555328,60.178620723940256,542
2,22.249954798602083,31.15381291377382,42.28363555773849,53.41345820170317,62.31731631687491,542
3,20.755762515093743,28.834012516898326,38.931825019154054,49.02963752140978,57.10788752321436,542
4,17.539518018320216,25.463580225290436,35.368657984003214,45.27373574271599,53.19779794968621,542
5,15.429449621850036,23.7469380803156,34.14379865339755,44.54065922647951,52.85814768494508,542
6,13.15967426041739,21.730211799507273,32.443383723369635,43.15655564723199,51.72709318632187,542
7,9.563944169122752,18.404822783845347,29.45592105224859,40.507019320651835,49.34789793537443,542
8,11.196389151084695,21.414696429920145,34.18758052846446,46.96046462700877,57.17877190584422,542
9,11.564662508140787,21.30446370062437,33.47921519122885,45.653966681833325,55.393767874316914,542
1,21.695165773450096,30.064055922875184,40.525168609656546,50.9862812964379,59.35517144586299,543
2,19.861550232427476,27.49590342368176,37.03884491274961,46.58178640181747,54.216139593071745,543
3,18.987094539071602,26.71613900169015,36.37744457996333,46.03875015823651,53.76779462085506,543
4,15.437692277609646,23.19857618994301,32.89968108035971,42.60078597077642,50.361669883109784,543
5,12.746505063429499,21.038773059841866,31.404108055357327,41.76944305087278,50.06171104728516,543
6,10.736321270197623,19.429551464627885,30.29608920766571,41.16262695070354,49.8558571451338,543
7,6.724053470954814,15.50766325004461,26.487175473906852,37.466687697769096,46.25029747685889,543
8,8.801794267277272,19.097802296934226,31.967812334005423,44.83782237107662,55.13383040073358,543
9,8.22136748475933,17.504471248452347,29.108350953068616,40.71223065768489,49.995334421377905,543
1,21.422025918958305,30.567701465754404,41.999795899249534,53.43189033274466,62.57756587954076,544
2,18.717683657433003,26.12682854550741,35.38825965560042,44.649690765693435,52.05883565376784,544
3,17.82093826280924,25.816048359460495,35.80993598027457,45.80382360108864,53.79893369773989,544
4,14.220690338912464,21.978304176992374,31.675321474592263,41.37233877219215,49.129952610272056,544
5,12.291301284367064,20.553515758125975,30.88128385032461,41.209051942523246,49.471266416282155,544
6,9.729686922243744,18.239478469328148,28.876717903183646,39.513957337039145,48.02374888412355,544
7,6.551136714797513,15.547389723345962,26.79270598403152,38.03802224471709,47.034275253265534,544
8,8.33374215570814,18.718479477096174,31.69940112883122,44.680322780566264,55.0650601019543,544
9,6.372146054714344,15.702172405757866,27.364705344562267,39.02723828336667,48.357264634410186,544
1,17.54828561837183,26.36140985339784,37.37781514718036,48.39422044096287,57.207344675988885,545
2,18.789804941468745,27.555133568072094,38.51179435132627,49.468455134580466,58.23378376118381,545
3,18.74844058628135,27.254322312528597,37.88667447033765,48.51902662814672,57.02490835439396,545
4,14.823555132561598,22.667595437757374,32.472645819252094,42.27769620074682,50.12173650594259,545
5,12.98814857316643,21.286412884749748,31.659243274228892,42.03207366370804,50.330337975291364,545
6,10.743584349774636,19.476640284906082,30.392960203820394,41.309280122734705,50.04233605786615,545
7,7.37659454554645,16.51959693198672,27.94834991503706,39.3771028980874,48.520105284527666,545
8,8.37451241967629,19.163588079936005,32.64993265526065,46.13627723058529,56.925352890845005,545
9,7.534983754152368,17.41888243554913,29.773755787295087,42.12862913904104,52.0125278204378,545
1,23.076200191776415,31.589619808311205,42.2313943289797,52.87316884964819,61.386588466182985,546
2,20.029419557631392,27.151988585901183,36.05519987123842,44.95841115657566,52.08098018484545,546
3,19.578189940961384,27.551645205086512,37.51846428524292,47.485283365399326,55.458738629524454,546
4,15.274808200256947,22.992369966211086,32.63932217365375,42.286274381096426,50.00383614705056,546
5,13.868239823260906,22.385189006662827,33.03137548591523,43.67756196516763,52.19451114856955,546
6,11.613257520140982,20.229060699717117,30.99881467418728,41.76856864865744,50.384371828233576,546
7,8.065183154268874,16.93124774678342,28.0138284874266,39.09640922806978,47.96247382058433,546
8,10.301254207059468,20.572151188146933,33.41077241450627,46.2493936408656,56.52029062195306,546
9,9.103546876215246,18.06361220084952,29.263693856642355,40.46377551243519,49.42384083706946,546
1,22.269847922845194,31.198865279087983,42.360136974391466,53.52140866969496,62.450426025937745,547
2,22.497825254545504,30.389412842995938,40.25389732855898,50.118381814122024,58.009969402572466,547
3,19.882084913808928,27.33571900998791,36.65276163021163,45.96980425043536,53.42343834661433,547
4,17.055541680164644,25.037171813961237,35.014209481206976,44.991247148452715,52.97287728224931,547
5,14.900463066319771,23.171215521327348,33.509656090086814,43.84809665884628,52.118849113853855,547
6,11.981521052204762,20.29652952646613,30.69029011929284,41.08405071211955,49.39905918638092,547
7,8.246808777701553,17.321149177535148,28.664074677327143,40.00700017711913,49.081340576952726,547
8,13.448281236041433,24.289985478658096,37.842115781928925,51.394246085199754,62.23595032781642,547
9,8.055658253830671,16.231931316271144,26.45227264432173,36.67261397237231,44.84888703481278,547
1,21.725934125151166,31.090290869979604,42.79573680101515,54.501182732050694,63.865539476879135,548
2,17.49242602729027,24.915267643357495,34.19381966344153,43.47237168352556,50.89521329959278,548
3,17.187030887120034,25.29554710306589,35.43119237299821,45.56683764293052,53.67535385887638,548
4,14.299436456149785,22.43016105597611,32.59356680575902,42.75697255554192,50.88769715536825,548
5,11.67875126564731,19.87850818295294,30.128204329584975,40.377900476217015,48.57765739352264,548
6,8.940083317667234,17.554111947688803,28.321647735215763,39.08918352274272,47.703212152764294,548
7,5.7389994084177225,14.968202877090608,26.504707212931713,38.04121154877282,47.27041501744571,548
8,7.122156555540719,17.819498330430108,31.191175549041848,44.56285276765359,55.260194542542976,548
9,6.796282097008055,16.57424161322359,28.79669100849301,41.01914040376243,50.79709991997797,548
1,24.985160152581464,34.31884357243535,45.9859478472527,57.65305212207005,66.98673554192393,549
2,22.954810387432484,30.64056765933321,40.24776424920912,49.854960839085024,57.54071811098575,549
3,22.03010050875025,30.094690776474955,40.17542861113083,50.25616644578672,58.320756713511415,549
4,18.165325000787305,26.25019108050818,36.356273680159276,46.462356279810365,54.54722235953123,549
5,16.91512432334364,25.50201354780907,36.235625078390854,46.969236608972636,55.556125833438074,549
6,14.278469158929695,22.907072383601886,33.69282641444212,44.47858044528236,53.10718366995456,549
7,11.505064246903816,20.613426137399337,31.99887850051874,43.38433086363814,52.49269275413366,549
8,13.099199305559388,23.379469797520546,36.22980791247199,49.08014602742344,59.36041651938459,549
9,9.198887802761636,18.509531194552302,30.147835434290634,41.786139674028966,51.096783065819636,549
1,23.253633011275436,31.431712196391516,41.65431117778662,51.87691015918172,60.054989344297795,550
2,21.743503421156923,29.865235680528926,40.01740100474393,50.169566328958936,58.29129858833094,550
3,21.344243591464117,29.509259299391978,39.7155289343018,49.921798569211624,58.08681427713948,550
4,18.065110493646387,26.000982332753832,35.92082213163814,45.84066193052245,53.7765337696299,550
5,16.76059578009925,25.036022990067387,35.38030700252756,45.72459101498772,54.000018224955866,550
6,13.328602140260076,21.852119838244683,32.50651696072545,43.16091408320621,51.68443178119081,550
7,11.036346417845829,20.560359822646987,32.46537657864844,44.37039333464989,53.89440673945106,550
8,12.633140836275114,22.877290017076984,35.68247649307932,48.487662969081654,58.731812149883524,550
9,10.71519245184593,19.929752745476094,31.447953112513794,42.9661534795515,52.18071377318166,550
1,18.342448983419132,26.55047570575337,36.81050910867117,47.07054251158896,55.2785692339232,551
2,17.471558089716225,26.005096449217184,36.67201939859338,47.33894234796957,55.87248070747053,551
3,16.848829394072965,24.867453769597702,34.89073423900362,44.91401470840954,52.932639083934276,551
4,12.236383017319628,20.09589168101291,29.920277510629507,39.744663340246106,47.60417200393938,551
5,11.748342221816607,20.405356976595428,31.22662542006895,42.04789386354247,50.70490861832129,551
6,10.455924171408451,18.961066995769535,29.592495526220887,40.22392405667224,48.729066881033326,551
7,6.615717346526719,14.83528432794853,25.109743054725794,35.38420178150306,43.603768762924865,551
8,6.416399968706618,16.06843399935675,28.133476537669413,40.19851907598208,49.850553106632205,551
