colorr,slope,boot
9,0.4433883085203656,474
1,0.455134899155375,475
2,0.4232597701766122,475
3,0.42541709769740077,475
4,0.41563606243017626,475
5,0.41115340987232085,475
6,0.4286382895543659,475
7,0.4325671706884892,475
8,0.5215352473071949,475
9,0.4464669183627644,475
1,0.4560347973717005,476
2,0.45075349166918055,476
3,0.4083284038889584,476
4,0.38641402297014205,476
5,0.39805279023027396,476
6,0.43763005370373226,476
7,0.41278909119985885,476
8,0.46974103907250014,476
9,0.4392208879693856,476
1,0.45309107210244337,477
2,0.4563073038182352,477
3,0.3839172177207794,477
4,0.41836395273456706,477
5,0.4204608178943582,477
6,0.44575839826625224,477
7,0.43282032211115656,477
8,0.511809198163077,477
9,0.46982120678623984,477
1,0.46676191838290604,478
2,0.42796502691821936,478
3,0.40543973270146233,478
4,0.38782534400806473,478
5,0.4199364194793973,478
6,0.43224144748307936,478
7,0.44519176030020285,478
8,0.5060856706011908,478
9,0.416032553378272,478
1,0.431927939090303,479
2,0.40165940365023656,479
3,0.4022678652724293,479
4,0.4077109291649793,479
5,0.41941465873571804,479
6,0.4383750988690899,479
7,0.41662292340908774,479
8,0.5112647081646049,479
9,0.42864569167210054,479
1,0.43706290154077376,480
2,0.41850837142009606,480
3,0.40678333264997857,480
4,0.402079576750837,480
5,0.4322797512127766,480
6,0.43472758689063046,480
7,0.4458081128657865,480
8,0.5154648397853234,480
9,0.4517102888909506,480
1,0.46982788149503474,481
2,0.42527049927128924,481
3,0.3982364166270756,481
4,0.3897146551134271,481
5,0.41591165608938674,481
6,0.43150250087844333,481
7,0.4564770660812896,481
8,0.4939182952541638,481
9,0.459192595883894,481
1,0.4051548766254837,482
2,0.4563218148258007,482
3,0.41159620164409516,482
4,0.39081157910938796,482
5,0.42307760353899043,482
6,0.4327298194843526,482
7,0.4382215516243914,482
8,0.4824342690558056,482
9,0.508252821779473,482
1,0.49875486190650453,483
2,0.43521014003512914,483
3,0.383453301932539,483
4,0.4073037886343527,483
5,0.4127922213415007,483
6,0.4123864482814187,483
7,0.4737852105291789,483
8,0.5316985383619451,483
9,0.4518069662448292,483
1,0.48167133353394387,484
2,0.4319106414105078,484
3,0.4195351275205,484
4,0.39551656254779655,484
5,0.4243912997953991,484
6,0.4363378512475157,484
7,0.46411427357228635,484
8,0.5185188949005348,484
9,0.5013413253709537,484
1,0.49106289751858223,485
2,0.3837136456731634,485
3,0.41819578745843017,485
4,0.3912149117215014,485
5,0.4224964048181412,485
6,0.4240035119217408,485
7,0.4195087722000752,485
8,0.4950186988157302,485
9,0.4470312228017574,485
1,0.4872254760786201,486
2,0.44702771394701973,486
3,0.40852917530517613,486
4,0.40391496911976116,486
5,0.4311139310858726,486
6,0.4190704124122793,486
7,0.43224993487852525,486
8,0.5340717691095939,486
9,0.47979445341079174,486
1,0.46177066984470017,487
2,0.427781938604392,487
3,0.40501607539089474,487
4,0.4013027953067616,487
5,0.4263656206174838,487
6,0.4506910675678943,487
7,0.45232402453051795,487
8,0.5108656214775278,487
9,0.49317515729484973,487
1,0.48366824038158385,488
2,0.3723598498450965,488
3,0.41314904880650283,488
4,0.406691712737598,488
5,0.41279765518249945,488
6,0.4372978594170589,488
7,0.42395555556081127,488
8,0.5285851853038912,488
9,0.46703148986678444,488
1,0.4217834749308821,489
2,0.38559882223235986,489
3,0.39334564220172297,489
4,0.383900361439243,489
5,0.4162965325480051,489
6,0.4308062866768534,489
7,0.4635011969433228,489
8,0.4899106775619053,489
9,0.4320786764734837,489
1,0.4367715839112763,490
2,0.40540905229801855,490
3,0.38361927830256204,490
4,0.416369362865195,490
5,0.3982998628027528,490
6,0.4273281342514554,490
7,0.45050090710998164,490
8,0.5434461072923485,490
9,0.5255647110648305,490
1,0.4434642048499123,491
2,0.42689343370407373,491
3,0.41284876873820764,491
4,0.39567050059487524,491
5,0.4190017749430244,491
6,0.4401960689946669,491
7,0.43527832504209213,491
8,0.5126278597817024,491
9,0.48514844710029886,491
1,0.46710337446353084,492
2,0.4083754740592357,492
3,0.40143595724110875,492
4,0.4069568498593416,492
5,0.4247382686096333,492
6,0.42969154541389143,492
7,0.43001451366045235,492
8,0.531807920163552,492
9,0.4577913525020386,492
1,0.44066809081014,493
2,0.39475463312088616,493
3,0.3949636954526258,493
4,0.4140866027255735,493
5,0.4136080228897235,493
6,0.436004159854334,493
7,0.4172764308598944,493
8,0.5001573763569482,493
9,0.49299044817292736,493
1,0.4561814191448528,494
2,0.4030157291473387,494
3,0.42214898057990535,494
4,0.41647651713409894,494
5,0.39978511107032877,494
6,0.4356289590369132,494
7,0.4436458913459153,494
8,0.5189682150902394,494
9,0.47121929669232476,494
1,0.4410223871081762,495
2,0.420042017334492,495
3,0.4053671311383042,495
4,0.4151558645816336,495
5,0.43697268968482245,495
6,0.42728488095228195,495
7,0.44438991201155625,495
8,0.5220052480847921,495
9,0.46180285285373207,495
1,0.48820337407025843,496
2,0.3666190702167174,496
3,0.38141118137151775,496
4,0.3890481042218925,496
5,0.40532617990514147,496
6,0.44441650580872455,496
7,0.4571375268840424,496
8,0.4958159646088788,496
9,0.4736609973077074,496
1,0.43048518635124977,497
2,0.40375318104639313,497
3,0.4206469658514106,497
4,0.40398001346428153,497
5,0.40966983978820193,497
6,0.4192807095551028,497
7,0.4356423654743469,497
8,0.49193636753221687,497
9,0.4657863887917591,497
1,0.45395968370119577,498
2,0.3967240417790967,498
3,0.38929832731403347,498
4,0.4033550794948703,498
5,0.4237963182040054,498
6,0.4352789438270494,498
7,0.45441702251414823,498
8,0.51541403588249,498
9,0.4567417948766064,498
1,0.440149437090698,499
2,0.38598919411059346,499
3,0.3898653399774035,499
4,0.3885262985394293,499
5,0.4118192007406829,499
6,0.43709320496848536,499
7,0.4394259963150239,499
8,0.5129348368285187,499
9,0.4752506634601376,499
1,0.4481861379946622,500
2,0.4186692423594093,500
3,0.4078152618915472,500
4,0.4097298324031003,500
5,0.41002310983629736,500
6,0.4388594503609077,500
7,0.43425680539160844,500
8,0.5064522055141212,500
9,0.45653897947619043,500
1,0.47388435685391656,501
2,0.39922770691544274,501
3,0.3816493141159806,501
4,0.4103215372011436,501
5,0.4261522562683975,501
6,0.4451389445743528,501
7,0.45252278323359924,501
8,0.5263244210963468,501
9,0.4886259995943285,501
1,0.4192913597249254,502
2,0.4013802612119673,502
3,0.4117955471072689,502
4,0.4083854051939311,502
5,0.4222517923085954,502
6,0.41296801458127885,502
7,0.4417808592112046,502
8,0.5137016312994287,502
9,0.4926144316488946,502
1,0.4568470861089,503
2,0.3951868540262698,503
3,0.38999626497837464,503
4,0.38336200862785597,503
5,0.42574969359484216,503
6,0.4247993200599176,503
7,0.4401152733404648,503
8,0.4790026354006215,503
9,0.48136250509289014,503
1,0.45831220646993287,504
2,0.39972924105784324,504
3,0.42640968114675326,504
4,0.3985927655623782,504
5,0.42249415202223845,504
6,0.426490325924096,504
7,0.4688908220391011,504
8,0.5136617128643699,504
9,0.46400008896234296,504
1,0.48986045192993655,505
2,0.4440240154705248,505
3,0.38351030073441805,505
4,0.3915326828585484,505
5,0.41431547954218173,505
6,0.41727381706380545,505
7,0.4524562765177663,505
8,0.5291830441148196,505
9,0.45087701405413355,505
1,0.5007258849940026,506
2,0.42045348286455125,506
3,0.4414766012208964,506
4,0.41623131719985684,506
5,0.4352528146390343,506
6,0.44201349816255125,506
7,0.44510824393130544,506
8,0.5315905473139273,506
9,0.4634388001776846,506
1,0.44437612805441995,507
2,0.39391451091304386,507
3,0.3986243205349205,507
4,0.3907925901508546,507
5,0.422357085210757,507
6,0.41564689413373046,507
7,0.43039337512330084,507
8,0.5717058848813154,507
9,0.4502300003651217,507
1,0.453003526886683,508
2,0.40263547966463425,508
3,0.44561225950850386,508
4,0.3899940746732645,508
5,0.43313076005710843,508
6,0.43759906328668313,508
7,0.44057225319132154,508
8,0.5248901749449597,508
9,0.4593870943642076,508
1,0.44675741150249965,509
2,0.4222287681898871,509
3,0.4225281618082452,509
4,0.4029811041520721,509
5,0.44368915343749643,509
6,0.43320264611186154,509
7,0.4408675551457971,509
8,0.5504114192518432,509
9,0.43885934648103075,509
1,0.4390911142688942,510
2,0.37565726960006285,510
3,0.4185996733253008,510
4,0.40360908256129874,510
5,0.4242547985120658,510
6,0.45433371635895575,510
7,0.4387838800134963,510
8,0.49903131289961883,510
9,0.46638197441563517,510
1,0.43927052844414644,511
2,0.4272840777979776,511
3,0.4295077797053447,511
4,0.40492458035175516,511
5,0.41133736387192305,511
6,0.4261422319733855,511
7,0.4549844053304995,511
8,0.5277738362774357,511
9,0.45904296949504814,511
1,0.48026634570638477,512
2,0.3732352148925241,512
3,0.422623651512819,512
4,0.3968105238563978,512
5,0.40845519078906145,512
6,0.4276532974288639,512
7,0.4396828784377374,512
8,0.5459931782817156,512
9,0.4834708078856914,512
1,0.47964957178866147,513
2,0.36459279975343817,513
3,0.36636185062103144,513
4,0.4004298298561255,513
5,0.42262419342707364,513
6,0.4347796047143396,513
7,0.42444623137530235,513
8,0.5627334061437989,513
9,0.482537067967031,513
1,0.4016709134675199,514
2,0.4378822498313604,514
3,0.38632070633341564,514
4,0.39194812260627315,514
5,0.4068154124497073,514
6,0.4358970166568679,514
7,0.44771262843930293,514
8,0.5236994733201327,514
9,0.45898645905492874,514
1,0.48983275214626076,515
2,0.42395531852441865,515
3,0.3955738619941989,515
4,0.40019703437720117,515
5,0.4270353413884463,515
6,0.44190397680130344,515
7,0.4751481899591687,515
8,0.5254064743637125,515
9,0.45172555096448946,515
1,0.4553033449236821,516
2,0.39586920393690295,516
3,0.4050534005352878,516
4,0.3995226216882692,516
5,0.4238753064489434,516
6,0.4327612253412604,516
7,0.4515056031273527,516
8,0.5019465055014963,516
9,0.48489812136406546,516
1,0.48247519467044764,517
2,0.3719408149210223,517
3,0.4021390897210119,517
4,0.38637909342974736,517
5,0.41641165190556473,517
6,0.46157972884505155,517
7,0.4621837625675257,517
8,0.49511452475764467,517
9,0.45821185791573543,517
1,0.5063316888768234,518
2,0.42092093101807304,518
3,0.41862285091942897,518
4,0.3936768014305394,518
5,0.4280641844598644,518
6,0.42457005633881945,518
7,0.4387571040391873,518
8,0.5122028303271171,518
9,0.46626199157480597,518
1,0.4730724616081753,519
2,0.42135292163431226,519
3,0.3890874803536089,519
4,0.3949224231868976,519
5,0.41252965592608815,519
6,0.43630410773085426,519
7,0.4547099196217646,519
8,0.465471027839004,519
9,0.49089706783727216,519
1,0.4946249437469204,520
2,0.3832908826645882,520
3,0.42061677072527104,520
4,0.39303499376890416,520
5,0.4216266025642413,520
6,0.4151687369017043,520
7,0.45001590397325414,520
8,0.5486170998426665,520
9,0.4379494081616442,520
1,0.4452798457459735,521
2,0.38475134165168656,521
3,0.404493344752507,521
4,0.3908138956721547,521
5,0.42336463000438407,521
6,0.425212882372417,521
7,0.43553285078745185,521
8,0.5127276732774422,521
9,0.3931415794393968,521
1,0.4342378833347603,522
2,0.35236472930913176,522
3,0.3800365092419117,522
4,0.3830476842789917,522
5,0.41692557199502567,522
6,0.43571680882343566,522
7,0.44795853708741495,522
8,0.5284502511973935,522
9,0.40928435480469444,522
1,0.4276091083562621,523
2,0.4139328895612977,523
3,0.4052640875437676,523
4,0.4064874594947771,523
5,0.41556559343929694,523
6,0.4408187553651438,523
7,0.42125519474061796,523
8,0.5284718921964475,523
9,0.43601685339166785,523
1,0.4454499626368869,524
2,0.46198426273300336,524
3,0.41273282909820064,524
4,0.4137109361742423,524
5,0.4101742740681291,524
6,0.44367960212974633,524
7,0.4326623666371566,524
8,0.5111211331947823,524
9,0.42807020323310824,524
1,0.44183157050962957,525
2,0.4022457688840323,525
3,0.3964197170065498,525
4,0.4017952986778398,525
5,0.41149105907078115,525
6,0.4294267465928419,525
7,0.4346215692412611,525
8,0.5242368458820547,525
9,0.4415239233894247,525
1,0.3976323342777424,526
2,0.36499997843115495,526
3,0.39470625162643186,526
4,0.39811283523029983,526
5,0.396770295460164,526
6,0.4214534691083601,526
7,0.4326235417714174,526
8,0.4964454453254027,526
9,0.44345902904718093,526
1,0.4776122322603213,527
2,0.4202131950112971,527
3,0.4073785126107962,527
4,0.3930016619120625,527
5,0.42579490992799895,527
6,0.4239006334761775,527
7,0.4558058661306796,527
8,0.5255935893301142,527
9,0.4787554881988484,527
1,0.4742420470956592,528
2,0.3857986873485419,528
3,0.4216190897410081,528
4,0.39517163228178864,528
5,0.42008177582474704,528
6,0.4118928903729028,528
7,0.4555105310800893,528
8,0.5290241784892635,528
9,0.4554144941800011,528
1,0.4353304766482655,529
2,0.44466507430693353,529
3,0.4217571376414215,529
4,0.3848012161199074,529
5,0.413296242950631,529
6,0.43192405555914737,529
7,0.4498012751100453,529
8,0.5175128656566363,529
9,0.43373359374233983,529
1,0.4739034319070799,530
2,0.4070316286363852,530
3,0.42965509599481366,530
4,0.3885307031908419,530
5,0.41311722031429754,530
6,0.46034589737178594,530
7,0.4424821160870484,530
8,0.5460479243556866,530
9,0.4325849879422024,530
1,0.4492154914237916,531
2,0.39948685239530674,531
3,0.3875940316631017,531
4,0.4050324592496166,531
5,0.4031558297293449,531
6,0.43476713125782646,531
7,0.41751188627582614,531
8,0.5212527381360609,531
9,0.4431407132820683,531
1,0.45346010022657873,532
2,0.4038985148386193,532
3,0.40998743094127893,532
4,0.3948829138935598,532
5,0.412545832026709,532
6,0.416344787900043,532
7,0.42782682456169896,532
8,0.5126876116475928,532
9,0.4484650020238429,532
1,0.43117868502469114,533
2,0.37470490990639166,533
3,0.41317863716737313,533
4,0.3993638128904253,533
5,0.428952737839702,533
6,0.4152597755214329,533
7,0.4244556934836027,533
8,0.5128927997416973,533
9,0.44252309809537343,533
1,0.4908038311968843,534
2,0.4670987422572519,534
3,0.4231698553413655,534
4,0.40593662144420173,534
5,0.403274350278871,534
6,0.4299496391573808,534
7,0.4418661912371312,534
8,0.48469055314019394,534
9,0.46360400389939693,534
1,0.5167635714957701,535
2,0.41999898279136616,535
3,0.4160742337504913,535
4,0.39805425865535504,535
5,0.4052474222497783,535
6,0.4229840205298321,535
7,0.42798320115368177,535
8,0.5337409843512945,535
9,0.4833828549132928,535
1,0.46337784157792655,536
2,0.4229698512017242,536
3,0.411593795267813,536
4,0.3892046136145218,536
5,0.4063098355788135,536
6,0.43410720868950664,536
7,0.4532674610357432,536
8,0.5042584401896084,536
9,0.39306202124626555,536
1,0.4436871685713461,537
2,0.4119309584074334,537
3,0.3980657448566157,537
4,0.3814059484258953,537
5,0.4075159459741185,537
6,0.44861038866044745,537
7,0.4646017483818142,537
8,0.5347986136735193,537
9,0.4358195374553681,537
1,0.4274240412591409,538
2,0.4147351698251589,538
3,0.3975557807700894,538
4,0.36771582587243934,538
5,0.4068875017374089,538
6,0.4410145517432662,538
7,0.4530115012355992,538
8,0.4963347427719578,538
9,0.485692920194316,538
1,0.4643911258321026,539
2,0.4499581384107629,539
3,0.38755421905138127,539
4,0.396144452866309,539
5,0.42520317161668986,539
6,0.42566475388814895,539
7,0.435345988361352,539
8,0.5032457794496726,539
9,0.4460901255361732,539
1,0.502476459700756,540
2,0.36496997297589295,540
3,0.39337278090436456,540
4,0.38715625924379454,540
5,0.41655159178878004,540
6,0.44649604672764515,540
7,0.44852007615495243,540
8,0.5027349275568959,540
9,0.47759399469624947,540
1,0.46842388807102664,541
2,0.3990890159826428,541
3,0.40439086436795113,541
4,0.40050068182495646,541
5,0.4008585905078017,541
6,0.42532580418941535,541
7,0.4581251156872379,541
8,0.5168657895879755,541
9,0.4733684365320927,541
1,0.44400423641934833,542
2,0.445192905758587,542
3,0.40391250009022917,542
4,0.39620311034851113,542
5,0.4158744229232782,542
6,0.42852687695449426,542
7,0.44204393073612974,542
8,0.5109153639417725,542
9,0.4869900596241792,542
1,0.41844450747125433,543
2,0.3817176595627141,543
3,0.3864522231309273,543
4,0.3880441956166682,543
5,0.41461339982061834,543
6,0.4346615097215131,543
7,0.43918048895448975,543
8,0.5148004014828479,543
9,0.4641551881846508,543
1,0.457283777339805,544
2,0.3704572444037204,544
3,0.39975550483256284,544
4,0.38788069190399554,544
5,0.4131107236879455,544
6,0.42548957735422005,544
7,0.44981265042742247,544
8,0.5192368660694018,544
9,0.46650131755217605,544
1,0.4406562117513006,545
2,0.4382664313301674,545
3,0.4252940863123624,545
4,0.3922020152597888,545
5,0.4149132155791659,545
6,0.43665279675657237,545
7,0.45715011932201355,545
8,0.5394537830129857,545
9,0.49419493406983817,545
1,0.4256709808267396,546
2,0.35612845141348953,546
3,0.39867276320625633,546
4,0.38587808829770687,546
5,0.42584745917009603,546
6,0.4307901589788066,546
7,0.44330322962572727,546
8,0.5135448490543733,546
9,0.44800326623171355,546
1,0.44645086781213944,547
2,0.39457937942252175,547
3,0.37268170480894897,547
4,0.39908150668982956,547
5,0.4135376227503787,547
6,0.41575042371306836,547
7,0.45371701999167974,547
8,0.5420852121308332,547
9,0.40881365312202345,547
1,0.46821783724142185,548
2,0.37114208080336125,548
3,0.40542581079729273,548
4,0.4065362299913163,548
5,0.4099878458652815,548
6,0.4307014315010784,548
7,0.46146017343364426,548
8,0.5348670887444695,548
9,0.4888979758107768,548
1,0.4666841709926941,549
2,0.3842878635950363,549
3,0.40322951338623514,549
4,0.4042433039860437,549
5,0.4293444612232714,549
6,0.43143016123360955,549
7,0.45541809452477605,549
8,0.5140135245980578,549
9,0.4655321695895333,549
1,0.40890395925580403,550
2,0.4060866129686002,550
3,0.408250785396393,550
4,0.39679359195537234,550
5,0.41377136049840674,550
6,0.4261758848992304,550
7,0.476200670240058,550
8,0.5122074590400935,550
9,0.46072801468150815,550
1,0.41040133611671187,551
2,0.42667691797504786,551
3,0.40093121877623683,551
4,0.39297543318466394,551
5,0.43285073773894095,551
6,0.42525714121805414,551
7,0.41097834907109054,551
8,0.4826017015325066,551
9,0.4994050388428427,551
1,0.46424661111394055,552
2,0.38891699037794913,552
3,0.3959827932891112,552
4,0.40426253727833106,552
5,0.4210843288839255,552
6,0.4185201505526356,552
7,0.4435705713199277,552
8,0.5098116439348424,552
9,0.44557986793857884,552
1,0.5199398344556594,553
2,0.43734200901024256,553
3,0.4152648166616526,553
4,0.3996640067035826,553
5,0.4174607828318687,553
6,0.41783674278621985,553
7,0.45634660119234965,553
8,0.5501803881270716,553
9,0.5046966881658393,553
1,0.4413427673195918,554
2,0.3879021309035252,554
3,0.4032121494970556,554
4,0.4007661791915167,554
5,0.4155396130182682,554
6,0.4379140458011712,554
7,0.44031245095132887,554
8,0.5379375441215447,554
9,0.44112326435598936,554
1,0.4645580919098316,555
2,0.42796979713446565,555
3,0.3816106432349778,555
4,0.39186340719856255,555
5,0.41117747281663897,555
6,0.4432893284532605,555
7,0.45737976714188927,555
8,0.511353570721764,555
9,0.4719565902168802,555
1,0.4826882908542874,556
2,0.3887344392564459,556
3,0.4145186912286678,556
4,0.40887025304207664,556
5,0.4028535615522885,556
6,0.42507219734163004,556
7,0.44260041682357126,556
8,0.49914057555677394,556
9,0.4437247672451006,556
1,0.40133390607855646,557
2,0.4102738089203944,557
3,0.4182399243041437,557
4,0.3928138290801299,557
5,0.41391420681491337,557
6,0.43882518988293673,557
7,0.4397615314763656,557
8,0.5474296463398384,557
9,0.5046863857555255,557
1,0.4660894955498286,558
2,0.455147130147965,558
3,0.3874376350267789,558
4,0.3831178424088687,558
5,0.4081234006466771,558
6,0.44775079043201327,558
7,0.46899528186091094,558
8,0.5194721754131731,558
9,0.4254981508876344,558
1,0.45464724774052984,559
2,0.36280467791799337,559
3,0.390787751277669,559
4,0.3997703084075944,559
5,0.41332052723217316,559
6,0.4171936348180717,559
7,0.43802578487347277,559
8,0.49712106590971555,559
9,0.42362460390742496,559
1,0.4398278722219018,560
2,0.43473539086528395,560
3,0.4017075650861155,560
4,0.4161111328094959,560
5,0.4334592128660371,560
6,0.43653290260376243,560
7,0.45132725297529863,560
8,0.5184399637479264,560
9,0.44414625959516774,560
1,0.4311710376393736,561
2,0.47289764604503715,561
3,0.3858711024330525,561
4,0.3885910125094002,561
5,0.41616793179940925,561
6,0.43917116093943803,561
7,0.42358737821488684,561
8,0.5484830282298778,561
9,0.4636971862817893,561
1,0.44677775860928093,562
2,0.39014607107902816,562
3,0.39842464613577133,562
4,0.38926062242618753,562
5,0.41858943818146277,562
6,0.4205022217830588,562
7,0.46155566930812986,562
8,0.48803352640340036,562
9,0.4655357417250519,562
1,0.4331689967118422,563
2,0.44171275650835806,563
3,0.38702847419974384,563
4,0.3959384334157592,563
5,0.428417335278373,563
6,0.42994514348414037,563
7,0.43849551146105725,563
8,0.5410375640709265,563
9,0.4741133500248833,563
1,0.4415789430380661,564
2,0.42630733228844725,564
3,0.3968020510061679,564
4,0.39735847203527636,564
5,0.41916140361101434,564
6,0.42059101753126893,564
7,0.4586470663141501,564
8,0.5263031159927134,564
9,0.45661954532996746,564
1,0.46513027941101476,565
2,0.41608211468822254,565
3,0.42159328474050456,565
4,0.39367928309953604,565
5,0.41820560061498413,565
6,0.4426107036157369,565
7,0.43754778726731197,565
8,0.5331290701841231,565
9,0.5173936252865962,565
1,0.47791698193707893,566
2,0.4435140562781548,566
3,0.39118479299457276,566
4,0.4032180357442705,566
5,0.4170984293799288,566
6,0.4366603669379765,566
7,0.44287028913712556,566
8,0.5243806849008981,566
9,0.45005848505866475,566
1,0.4577916632242021,567
2,0.4006747913537752,567
3,0.40196735906076986,567
4,0.3951255593606271,567
5,0.40704164792763403,567
6,0.4280022157596077,567
7,0.4588621406561218,567
8,0.5699514139762244,567
9,0.4375229739646697,567
1,0.45131807293112,568
2,0.41804705265330677,568
3,0.3767067508208766,568
4,0.3696898097858199,568
5,0.42919219455687585,568
6,0.42448399528816305,568
7,0.45748794394891124,568
8,0.516514213733341,568
9,0.4519571009893206,568
1,0.4638116353644187,569
2,0.40555666209803404,569
3,0.40903198993809536,569
4,0.39278526447917717,569
5,0.40921241862934626,569
6,0.4384317315782628,569
7,0.46070761212274774,569
8,0.5359998075807162,569
9,0.43223928218805097,569
1,0.45431526528243493,570
2,0.40134784889170244,570
3,0.409145824656016,570
4,0.4037262522076717,570
5,0.40184441144283656,570
6,0.4269010759414452,570
7,0.44197433650881796,570
8,0.5191790201641464,570
9,0.4537484588986114,570
1,0.46737896079421376,571
2,0.397914957649675,571
3,0.3826262201459032,571
4,0.3862998420219538,571
5,0.41733370084192634,571
6,0.43079051631388804,571
7,0.44907909341107594,571
8,0.5578034893733753,571
9,0.49584251507459903,571
1,0.42547926229185934,572
2,0.416217819173725,572
3,0.39391128244000284,572
4,0.3931829380268157,572
5,0.40978249756574747,572
6,0.43060249881719337,572
7,0.42186424941779793,572
8,0.5315529626816285,572
9,0.4643119196157405,572
1,0.5209208800148994,573
2,0.3693457010253234,573
3,0.3910861520697525,573
4,0.37924013802809836,573
5,0.42471902391190564,573
6,0.4292062022479489,573
7,0.4304258372725094,573
8,0.5042591674115315,573
9,0.4968885313499523,573
1,0.4702907330638952,574
2,0.413560498508342,574
3,0.402096383700451,574
4,0.3998661549712961,574
5,0.4325605866188833,574
6,0.4329239464512455,574
7,0.4462036433267406,574
8,0.4971610315073798,574
9,0.47083000972113614,574
1,0.43323981400955314,575
2,0.4180473825476461,575
3,0.39823813981752365,575
4,0.3881064105042479,575
5,0.42132529487606657,575
6,0.44093962777469786,575
7,0.43476019612368694,575
8,0.5125451250857791,575
9,0.47106593569651606,575
1,0.4678991960752559,576
2,0.39560326421827013,576
3,0.4160088115661178,576
4,0.3916668782358883,576
5,0.42794910298518796,576
6,0.4337477571906357,576
7,0.4398320928134454,576
8,0.49343642786841907,576
9,0.4561522144249582,576
1,0.4467862438895637,577
2,0.3939250320278713,577
3,0.4319141158755938,577
4,0.4118775512431172,577
5,0.40823810812244704,577
6,0.4411596435377368,577
7,0.4219068041961905,577
8,0.51291922021987,577
9,0.45671269118619484,577
1,0.46965725203423897,578
2,0.38531974496390303,578
3,0.4265811409265722,578
4,0.3796197257854585,578
5,0.4124209677318869,578
6,0.43423204341547933,578
7,0.46375731244776536,578
8,0.5244520445165068,578
9,0.43983809208746,578
1,0.444613176229489,579
2,0.4226860221968277,579
3,0.39900636195059497,579
4,0.4058025775598805,579
5,0.42536695630455457,579
6,0.41737218929929,579
7,0.43650649153127585,579
8,0.5493915068733827,579
9,0.4459394253030425,579
1,0.4371096996467052,580
2,0.3901255505525168,580
3,0.38032871820684805,580
4,0.39149662671402646,580
5,0.4143717919792719,580
6,0.42641907544237423,580
7,0.4223892054023166,580
8,0.5450348150315936,580
9,0.44885957356785283,580
1,0.41933656902410305,581
2,0.4033768837134455,581
3,0.3918704070737725,581
4,0.3838778734611359,581
5,0.41573302456694855,581
6,0.4435541178544669,581
7,0.41316438440688835,581
8,0.49970506779734186,581
9,0.4763835361114569,581
1,0.48903491158209816,582
2,0.4004714035078456,582
3,0.39553247242183487,582
4,0.3975414452465794,582
5,0.41355380466867864,582
6,0.4414462317895491,582
7,0.4256290757746889,582
8,0.5400517590105421,582
9,0.5174982069081093,582
1,0.46850896231247974,583
2,0.4104082741048371,583
3,0.4144909775302901,583
4,0.41060223809643737,583
5,0.42983781366604235,583
6,0.4340058026739331,583
7,0.4488479417869849,583
8,0.5112863023565657,583
9,0.4663714279956864,583
1,0.4811558246280104,584
2,0.4213487913343812,584
3,0.4248920030085935,584
4,0.40899986803908794,584
5,0.422994210338183,584
6,0.4161703382007227,584
7,0.43046469471719084,584
8,0.5017801651459225,584
9,0.44682371730228826,584
1,0.47913862289157166,585
2,0.3764008051431156,585
3,0.41554107902992665,585
4,0.3956257657734982,585
5,0.41728447151007697,585
6,0.4353563296215684,585
7,0.44573068329742593,585
8,0.5295377082378706,585
9,0.445245967945836,585
1,0.4123911883246022,586
2,0.37953101499981134,586
3,0.4359154697363684,586
4,0.38492386412075663,586
5,0.4171492727348575,586
6,0.43237975406657303,586
7,0.4513422652923045,586
8,0.5314784166106807,586
9,0.42885321372847807,586
1,0.3865598937910684,587
2,0.3593168351608942,587
3,0.40137543379408785,587
4,0.42034211702284086,587
5,0.43010216981273913,587
6,0.43359079975941556,587
7,0.4390587110175669,587
8,0.5158764424769519,587
9,0.458617130915782,587
1,0.49699709172500667,588
2,0.3631258565776788,588
3,0.39574857602709335,588
4,0.41271522651755943,588
5,0.3967282803536123,588
6,0.4321109978148928,588
7,0.44663588301423574,588
8,0.4975987622290676,588
9,0.458647110505401,588
1,0.4786727578200789,589
2,0.3566207960767704,589
3,0.4159276199948663,589
4,0.3936793358860579,589
5,0.4243836275023413,589
6,0.43828965285599053,589
7,0.4396490598639483,589
8,0.5303020665584909,589
9,0.47663735572361293,589
1,0.45026282878614476,590
2,0.42873907599090716,590
3,0.409045239480612,590
4,0.3879206456458887,590
5,0.41136748765691455,590
6,0.41461681896602676,590
7,0.45403276416090804,590
8,0.5296136307511388,590
9,0.433975914744271,590
1,0.4414241178929824,591
2,0.40303473490567177,591
3,0.3956232132889198,591
4,0.4062615930906085,591
5,0.40768972436175466,591
6,0.4247245254861324,591
7,0.44487377494718827,591
8,0.5174058041731735,591
9,0.4873095376820029,591
1,0.5165549963141673,592
2,0.3815488976489044,592
3,0.40624565977266464,592
4,0.4121439177619478,592
5,0.4200470142776061,592
6,0.4396336690813953,592
7,0.438854098038851,592
8,0.55009844979229,592
9,0.46734725430385343,592
1,0.5046394167025207,593
2,0.4138417116773367,593
3,0.40727890556346735,593
4,0.39685167777506425,593
5,0.4156860642154834,593
6,0.42459174866906346,593
7,0.44477424621511796,593
8,0.49685348711400046,593
9,0.4869590341006641,593
1,0.40833233174018246,594
2,0.40729904866703986,594
3,0.4013303089927029,594
4,0.3893923988122083,594
5,0.41200141994703726,594
6,0.4445411584605066,594
7,0.42348545639279617,594
8,0.5328314158108867,594
9,0.47609052822721565,594
