group,cohort,cohort_size,relative_rank,relative_rank_se,relative_country,relative_country_se,mean_country,ed,ed_mothed,abs_ed_im
MEX,1990s,608.8514797091484,0.5090457184008943,0.040621444963453233,0.2989170659072046,0.026875062750450967,5.392662468617005,11.268680445151034,7.366666666666668,0.6460317460317461
NIC,Before 1950s,222.64596089720726,0.849975161769622,0.09348002283091277,0.6855515175610606,0.1088092869715651,3.8289735959530224,3.867521367521368,1.7574468085106387,0.28829120536139835
NIC,1950s,309.36501038074493,0.6221682099563076,0.06733704182556745,0.7721361927382572,0.08987693318310828,-1.5749285525803889,5.441358024691358,1.8302752293577977,0.4532223556740893
NIC,1960s,424.5543226599693,0.6848076277681967,0.05986862562986505,0.8137032412833298,0.08401676882128167,0.7983382239432193,6.991071428571428,2.3229398663697105,0.5948701686488275
NIC,1970s,553.0185985565184,0.649334948037659,0.04775603008123101,0.6369445584642062,0.0462088672793658,5.389211510002566,7.340206185567008,3.0711835334476842,0.5893183560494374
NIC,1980s,693.1414380669594,0.693015546285618,0.04208947819873855,0.5072096445880135,0.029734781306938542,7.903710089755796,8.930041152263376,4.761285909712722,0.6725495857368845
NIC,1990s,891.5153911411762,0.6078756742939808,0.03455959445669987,0.368041828805117,0.023148552218545324,1.4430389552275809,9.709989258861437,6.236898395721925,0.6717024984489116
PAN,Before 1950s,230.24387884140015,1.013111701390758,0.08367992137525287,0.9170023560925229,0.0730207764742465,2.4514557278009304,7.556034482758622,3.4766949152542375,0.6012461656604641
PAN,1950s,230.67815113067627,0.7670931290952656,0.08588106383123555,0.6327417220785658,0.0703787493990878,5.3908884155989965,10.195744680851064,4.779661016949153,0.7159166789176729
PAN,1960s,534.1650746464729,0.8327163216123985,0.047293638127571126,0.5585123663416384,0.037522171196170725,4.951169919801879,11.184162062615101,6.863302752293578,0.6974690093842386
