"Data Source","World Development Indicators",

"Last Updated Date","2020-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Iraq","IRQ","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.887331009825927","1.77416712108334","3.71694989045922","18.0665630045765","69.9623560321305","60.0859879805777","113.113427613349","94.113505662656","158.780939602655","223.145147942339","175.609208867184","184.37673898287","195.14195988327","221.801641907754","284.59398821577","325.970683132369","365.109963606232","466.214893517112","372.365421571261","428.957326981457","523.340209960938","525.737854003906","531.128173828125","557.279479980469","560.516540527344","570.484985351563","560.760803222656","631.513558103291","619.478128523479","",
"Iceland","ISL","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.419485","70.669485","71.478159","71.102902","71.428707","72.058878","74.253368","73.689272","76.664208","79.246596","84.701818","88.283203","91.105413","92.709461","93.371392","95.840665","101.755496","107.472514","114.527003","121.858652","132.792139","135.152004","136.96767","137.022617","138.547869","141.936844","140.044096","137.121985","136.858837","136.658371","",
"Israel","ISR","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.685208","1.958215","2.145446","2.328219","2.56535","2.740543","2.976346","3.168541","3.34776","3.504641","3.441821","3.426942","3.462676","3.628851","3.537663","3.716937","3.791262","3.728714","3.867205","3.965316","3.981467","3.944763","3.955358","3.839566","3.940387","3.924124","3.787556","3.745065","3.720619","3.686818","",
"Italy","ITA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.692719","0.720859","0.735583","0.746482","0.756766","0.777731","0.799112","0.804477","0.799848","0.806447","0.805059","0.816167","0.823489","0.834375","0.852637","0.855139","0.823835","0.810223","0.783694","0.770581","0.772612","0.758687","0.747731","0.737299","0.739644","0.738495","0.700615","0.686535","0.682701","0.670807","",
"Jamaica","JAM","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.74259794470374","4.06239693153044","6.35642953690911","9.48822839881534","12.1796728538306","14.934204019418","17.4333923142434","18.7845946822647","20.123432225321","21.2089652492575","22.9415235325536","24.2018045089835","25.9891726273501","28.481244551506","31.30084849137","33.8366698732664","35.7487726889682","38.7547624486846","43.1651767612362","47.8277540112173","51.9195268386551","53.8049468994141","56.475269317627","59.3343353271484","62.7597923278809","65.2952194213867","65.903694152832","67.5818405151367","69.1724075141264","73.0058892307643","",
"Jordan","JOR","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.176416665348108","0.179927749325329","0.187785883122523","0.188867871167983","0.197659263166469","0.197198311791057","0.197644531569896","0.196699377176836","0.206180829565284","0.202465914059192","0.19723059260435","0.194501325699653","0.193239757370783","0.193792048102079","0.194546281098979","0.192455179703171","0.206700329982815","0.211458743909449","0.256396569393567","0.262501613665628","0.280437269105741","0.290935188531876","0.302131801843643","0.308029383420944","0.319498181343079","0.312373638153076","0.313839644193649","0.300330430269241","0.298205185093579","0.297411508620597","",
"Japan","JPN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","187.710516","186.886355","185.7676","182.499528","179.158384","174.542777","170.553312","168.506941","166.556262","162.03574","154.717851","149.724876","143.774205","139.516092","134.363066","129.551955","124.536829","120.394202","116.845814","115.150067","111.666587","107.454281","104.273972","101.302673","103.052076","103.449739","105.502599","105.378962","104.609975","101.473948","",
"Kazakhstan","KAZ","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00068559659021586","0.00130217699765554","0.0200168735281252","0.262695038941199","4.23542723789216","10.822813795276","14.762541748025","16.8539574966134","17.6101649397426","19.6648971307906","22.5868578632548","24.3468469574593","25.3586355291971","27.8187446401805","31.4594067949203","35.9625099602141","42.429055382134","47.7347671120887","56.6272993164887","58.8352039306844","69.5228322185501","82.0900955200195","83.8324737548828","86.2350845336914","92.8136749267578","100.349800109863","110.82453918457","121.253463745117","129.266642017052","136.483499986547","",
"Kenya","KEN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.36304874004523","9.1032530453047","10.5823539313611","12.9939942788633","14.8872079693273","16.2176552558296","17.3779015675378","19.0368327750601","20.1297874449898","20.6755047954812","21.452968539113","21.3227509207552","21.1866139929596","22.0893937560233","23.0432954546176","23.4421274592688","24.5253187749871","25.8253598378209","29.1707949115076","32.3191042130483","32.6150677944902","35.3961219787598","37.9786834716797","37.667854309082","38.2892570495605","39.0404777526855","39.3849563598633","40.1849365234375","40.179628327537","40.9754449391002","",
"Kyrgyz Republic","KGZ","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00382776687721013","0.00869254780308729","0.0790490549521016","0.659785066985039","1.81442597783213","2.52412239112426","3.35479334157356","3.93473851004366","4.24414591861384","5.75575816111903","7.15908265581683","7.51912983779829","7.55196032810006","7.70895506996337","7.89035691044558","8.19748375594921","8.70396044516766","9.73724023831865","11.6734013653502","12.0525757718557","13.109164984494","15.7278079986572","15.3034334182739","15.3649425506592","16.0363655090332","17.1459732055664","16.7373352050781","16.9587230682373","17.1261718700094","16.6585871314052","",
"Cambodia","KHM","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","604.679515171358","947.054167218027","1001.85096471414","1013.67147770531","1056.3279938587","1152.76506677103","1150.69403981694","1077.32390448161","1082.10065346251","1072.84765203144","1072.22012883408","1094.47561303807","1125.91187503076","1143.4509209077","1186.11897130914","1306.05889334608","1328.63875452508","1354.31895185335","1371.2353515625","1336.79028320313","1340.06762695313","1386.03576660156","1395.92004394531","1402.13061523438","1428.353515625","1437.7770493509","1456.01938306187","",
"Kiribati","KIR","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.558417053851258","0.646062343859383","0.667235088821481","0.68593792033151","0.717623683720505","0.712257168497464","0.769241636935136","0.796308894802094","0.844557499314153","0.869936432909565","0.868222778415652","0.906868195106099","0.936912442565814","0.944107430723976","0.935055710912047","0.91145264786206","0.88241989725552","0.912177316755468","0.969189884926973","0.963492402908542","0.963619596385929","0.961621381691926","0.939796578952733","0.924841984354039","0.950775679389188","0.973754754970551","0.965450820285795","0.956728960228419","0.98367628283515","1.00353202407101","",
"St. Kitts and Nevis","KNA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.43269671372677","1.43349305539717","1.47579761643333","1.47034201437357","1.52989455198219","1.51021471995449","1.49263727799326","1.53945646107068","1.56495020355265","1.58556372605894","1.57892941608","1.60585289366222","1.63579822385741","1.63278374335933","1.65101979926191","1.57514620838779","1.74549585368861","1.80734779458552","1.82073762755537","1.87474297858565","1.89519375435979","1.96119391918182","2.01614737510681","2.03364706039429","2.03498554229736","2.0349133014679","2.03761649131775","2.03976440429688","1.96161970144578","1.94958591915702","",
"Korea, Rep.","KOR","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","557.446416","590.353782","621.892112","645.150758","682.839155","715.237344","732.265611","749.108537","774.971865","754.89297","747.235962","757.889611","769.77179","792.077212","794.328699","788.920135","772.396451","770.222065","785.717886","824.618824","840.890193","854.585723","854.887268","869.081422","871.878106","857.368025","858.992828","871.695794","870.773016","860.213997","",
"Kuwait","KWT","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.098457588255384","0.089074667959766","0.0820925735709245","0.0843067093005051","0.0956318317143957","0.0895777803219098","0.0733837663272291","0.0854250482311809","0.100704505595916","0.0909367855765832","0.0941295681606971","0.0969607023907106","0.105155358336692","0.124180590006479","0.14003087208565","0.142241505389991","0.165567451101132","0.136107636059045","0.149478346814295","0.171689406037331","0.175966188311577","0.179435595870018","0.178934097290039","0.190294787287712","0.186951458454132","0.17748399078846","0.198542836429741","0.186619050902039","",
"Latin America & Caribbean (excluding high income)","LAC","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","140.241781812682","153.251034177119","158.81735617896","172.490450817433","181.88921902385","213.223830672961","238.129037878988","279.395837477857","509.760321700324","1145.58088736523","1398.39863306785","1489.7334646368","1559.19891658355","1736.66112138298","1871.92153890312","1972.227836277","2121.13904235094","2219.29887335673","2369.90751114663","2283.01551171366","2464.25985546575","2666.53491210938","2615.5234375","2712.92993164063","2738.37084960938","2819.72900390625","2759.42553710938","2789.10864257813","2775.05602073521","2788.15275542532","",
"Lebanon","LBN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","183.336302742895","261.85125781479","505.463881974088","615.937611987234","650.543234905871","705.227355520324","704.58383348992","772.61754122746","794.715991897885","789.773073123947","756.374192921351","728.851526179482","752.811978013954","750.773261959709","722.064251201518","692.813686832704","678.386202648277","681.336915081794","718.684597296989","786.601354030841","782.039957517186","788.751806458703","808.920302054789","798.526027678241","771.114851892429","764.821442134907","742.686105697797","734.775879933884","756.449977557067","775.561092502147","",
"Liberia","LBR","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.308871284473756","0.30441805979127","0.295504166056517","0.335117812453805","0.381346252251726","0.37163856331811","0.393673941090176","0.429448094482795","0.494242105424194","0.477147142101898","0.502365157569087","0.545838707946248","0.560399264542897","0.539034881828001","0.521862499406327","0.549791635347342","0.518197656292429","0.460993551184097","0.441692045488902","0.417096855708647","",
"Libya","LBY","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.182948587333982","0.202760753368453","0.212664313358059","0.266395722681907","0.299102462281377","0.357101694798614","0.445251104762641","0.473059237196924","0.511452136938258","0.611211003031038","0.453042638249421","0.511241074173631","0.592176242072255","0.676705556447607","0.66332263732612","0.575297949075791","0.490304618751412","0.505056907794618","0.606110227539676","0.698933462388185","0.67805244642179","",
"St. Lucia","LCA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.6293773156975","1.66248385765497","1.65380847617854","1.63175758233871","1.63884049261268","1.68648733081227","1.64948702421846","1.66812339265443","1.68964545478659","1.70444809835342","1.73393142350995","1.68123881080523","1.66187374256746","1.71681572149411","1.68364577578313","1.74539762623681","1.78181140227328","1.79750838090662","1.80786974960232","1.79990509104102","1.85760244718789","1.82969319820404","1.87566316127777","1.87722980976105","1.93142795562744","2.01107478141785","1.9576119184494","1.99576032161713","1.96161157958376","1.94334342660997","",
"Latin America & Caribbean","LCN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.96065921497656","10.6584395723883","11.4009115762736","12.2378731176","13.152724410211","14.0811227998963","15.3237592752416","16.4083787866039","17.7208216192363","18.195775223447","19.0931378549867","19.6453635709085","20.9081929757352","22.3228245088507","23.6508355619101","25.3260593449173","27.3542897311505","30.3756947451019","34.6609383919817","36.4213030891661","38.629544006404","39.2888870239258","41.4474563598633","42.9389686584473","44.2983093261719","45.1831893920898","46.2829627990723","49.39013671875","50.307293471713","50.4303490949173","",
"Lower middle income","LMC","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.11370581969379","1.26932322123129","1.41402962111275","1.53736190091979","1.62212470706528","1.79244017313265","1.86585877770738","1.99965756029525","2.17360390663859","2.31689373602083","2.40901028857798","2.62775941205007","2.95435256347338","2.97122522202179","3.17110172099246","3.25745330292121","3.45616382749994","3.1848619285078","3.51644263041044","3.53333731357599","3.82992180708047","4.0807523727417","4.37335777282715","4.39308023452759","4.6232328414917","4.75158739089966","5.01154088973999","5.50585269927979","5.74331278940553","5.72184155296447","",
"Late-demographic dividend","LTE","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.361263","0.423009","0.463959","0.472609","0.461162","0.451556","0.432691","0.420731","0.404433","0.414414","0.435162","0.446788","0.470683","0.492827","0.468941","0.450075","0.451919","0.452656","0.443347","0.442622","0.445737","0.438483","0.441871","0.45091","0.454781","",
"Luxembourg","LUX","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.967754","0.953161","0.966676","1.000704","1.014489","0.974376","0.976439","0.973877","0.964414","0.95763","0.955495","0.963237","0.956996","0.96577","0.952072","0.946363","0.917798","0.922376","0.900045","0.902137","0.92502","0.905099","0.90679","0.895254","0.884138","0.881025","0.85198","0.844442","0.845814","0.844757","",
"Latvia","LVA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.243","0.296597","0.328614","0.342001","0.353093","0.354314","0.360722","0.353277","0.360955","0.37864","0.399696","0.438592","0.489478","0.566394","0.57554","0.520628","0.486679","0.498504","0.506201","0.499271","0.49756","0.497435","0.484583","0.484305","0.491996","0.494739","",
"Macao SAR, China","MAC","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.77467076643271","2.99626443969491","3.36400727291502","3.59999033694251","3.76233380604903","3.98694152164697","4.00212962026745","3.9989246811004","3.87606890724816","3.77326627386514","3.62918500866789","3.50149738400372","3.40142881177808","3.34210993759374","3.31692917947138","3.39578280061246","3.55331708408173","3.76560684489151","4.0664709275106","4.07108995283568","4.21652978917782","4.43978691101074","4.56529092788696","4.64387083053589","4.86066198348999","5.13702344894409","5.11785411834717","5.15491628646851","5.21006074094838","5.24290759619816","",
"St. Martin (French part)","MAF","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.89956845395649","3.97555784442553","4.06530697952944","4.09174346234157","4.03245021941931","4.24737233397543","4.18916426472978","4.14752978269568","4.11741757438557","4.08193308329214","3.9630406171902","3.90327676483526","3.88893585216522","3.85860196724825","3.80325516018391","3.73227620531124","3.67872717654054","3.71128399535103","3.80540349900917","3.7821607995329","3.77507134150971","3.67227602005005","3.74962878227234","3.79398965835571","4.03386259078979","3.99644541740417","3.99403691291809","4.02344036102295","3.97055825974375","3.94702364488783","",
"Monaco","MCO","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.688828500039395","0.864845273316319","0.956482853664992","1.03532983131127","1.4266039300074","1.77675800981535","1.94880907260039","2.10699865057731","2.37609808449705","2.49861118986352","2.64955297196946","2.9168052362987","3.2923887230443","3.52811877213489","3.57738529263836","4.71390224278421","4.99565410614014","5.00982761383057","4.98872232437134","5.29301452636719","5.55608701705933","5.4087381362915","5.57240152359009","5.61287543263512","5.80830309114802","",
"Madagascar","MDG","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.5030915405422","87.669635412851","98.2027700281116","105.513240380058","143.588933286485","209.604324658893","246.510173070622","253.21689518758","265.948285057596","281.010448673767","306.668845887603","323.844364921507","371.399254111006","358.414494640767","397.72647086347","456.543204903379","490.839191432125","527.175166810614","555.829410737011","589.847062686704","642.63256829862","694.862670898438","742.898193359375","777.658813476563","823.956115722656","886.09130859375","941.010864257813","1013.43463134766","1064.35113619567","1101.03781847766","",
"Maldives","MDV","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.06955913983441","3.15472396575259","3.22841029180928","3.15614843829201","3.19689007063429","3.19054034940184","4.71096504616176","4.66068279956898","4.59702980669148","4.92282269217764","5.2113331662692","5.43084293025247","5.82389331381873","6.34403620989718","7.00666170880905","7.1255368260597","7.86162567138672","8.15415573120117","8.24644565582275","8.1737174987793","8.27791118621826","8.12886047363281","8.16077995300293","8.21506059087776","8.01436960654148","",
"Middle East & North Africa","MEA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.346927","1.605792","1.796268","2.057499","2.191969","2.972768","3.694261","4.312385","4.922369","5.63367","6.103027","6.332835","6.553697","6.648073","6.98921","7.126862","7.157871","7.374153","7.469532","7.428654","7.676843","7.673013","7.858708","7.884359","8.045318","8.325895","8.445558","8.870941","9.127","9.308756","",
"Marshall Islands","MHL","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.830691844821335","0.844050808045852","0.850116701868233","0.855634589792036","0.859733766101156","0.865715175146666","0.873918465548906","0.91703185094345","0.927314937563188","0.942612827444055","0.917809484375955","0.895215060662004","0.911145519571562","0.90688052908939","0.890832043221765","0.895854623091304","0.88538495134569","0.887496335551735","0.929067399588844","0.900824189272029","0.884584746789395","0.938595164408269","0.989515917142999","0.962370584242265","0.938521828259078","0.913854045412761","0.970009338398739","0.971174975694379","0.951004763637921","","",
"Middle income","MIC","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0482238854451535","0.0904573493327713","1.21312492631644","6.42449291360208","15.8440488936026","18.1710369543278","18.3555095818224","18.7533691594261","18.7517994890699","19.0392586155029","19.9387995748356","20.4930323392142","20.0151640587218","20.1225486167047","19.2791429856483","19.2934355345912","18.9082979857867","19.5339113664925","19.2638888888889","18.3464210550137","18.7177663976278","19.2895160568924","19.0034569871028","19.1053755374095","18.9958803510657","19.4354960432973","19.0785271529103","19.1179840419328","19.1265249310881","18.7933771374606","",
"Mali","MLI","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","129.099743254501","117.613816309483","115.84281533807","116.82258502286","159.631607809164","181.070989853245","174.877421733469","181.50605377276","182.608195262676","174.222065223999","169.356442506322","173.474516108706","176.772351011408","160.369541118014","161.785041630862","168.667782305039","171.321035431523","174.438872884933","183.561179879485","190.617777048396","196.646814443037","216.09016418457","225.378707885742","219.312393188477","218.682708740234","218.57096862793","211.356674194336","214.508682250977","212.460597247437","212.437827427381","",
"Malta","MLT","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.570296683066152","0.57012632624831","0.577236314646153","0.579972388022614","0.588071956643436","0.580496299155771","0.577285732478669","0.575354494165704","0.5807194627745","0.583357288498178","0.57983707566598","0.588853397769024","0.581838375724391","0.574527805631812","0.566767796540868","0.572728314989518","0.57230635778349","0.568700057697932","0.57155338299193","0.56890704323097","0.572094342619838","0.574147955988908","0.579727134394067","0.577477133046715","0.58636002149382","0.599541439362903","0.58670342494951","0.580244516558381","0.585854643705139","0.575610344203991","",
"Myanmar","MMR","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.64223334766278","10.344827148035","12.313739122248","16.3890955648903","19.5895220421623","22.9480517019562","27.7270172869497","36.4682918032355","48.9818441284341","59.216602285752","59.3476790193537","72.5020146709159","100.999254882503","119.481717719297","120.539235488283","139.299702498657","164.008015788232","197.481029115683","220.094173434751","229.085254702467","242.395697433199","261.783935546875","267.496154785156","278.559387207031","294.006622314453","318.978546142578","347.070587158203","366.713256835938","380.421567626501","401.706612616841","",
"Middle East & North Africa (excluding high income)","MNA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.293405799508404","0.314810002979047","0.314173066992352","0.336357733467033","0.347456351964673","0.355409787735849","0.337705818219439","0.350812118146395","0.364054158907511","0.371483853447691","0.369737289994629","0.363801174821839","0.369767613644758","0.364005107193352","0.36178613648576","0.359543883102975","0.351349084886476","0.351941244674355","0.352895663327966","0.343159121506219","",
"Mongolia","MNG","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.75170889933878","3.27562901719409","8.7653374047507","35.8679430793337","57.7057483923585","90.5869471282063","98.5723079343208","117.901940380297","114.33742321691","124.974951010876","136.91095018739","147.970528888178","154.944927396385","167.691784301762","190.551950501114","221.936716819278","262.781140725092","285.665063111887","340.317044336988","343.911816635613","473.13700309481","533.526977539063","577.66015625","630.679809570313","683.767456054688","717.072265625","729.222778320313","791.43603515625","837.606224398261","898.732633630829","",
"Northern Mariana Islands","MNP","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.814708912547216","1.2692455728274","1.68501682820375","2.36890693289592","3.47673576309856","5.16054754662713","7.58515390223359","8.25394849986204","8.64807480242977","9.32236848381567","10.1669327996132","11.5178364059508","12.477001401922","12.7818114205708","13.2579555686482","13.7820801782358","14.4305979183041","15.1127077078668","15.6073934690007","15.6547384555573","16.7121625525185","16.8935413360596","18.0192642211914","18.425573348999","18.5511798858643","18.2642478942871","19.8335285186768","22.8555526733398","22.9816530766418","23.547195091985","",
"Mauritania","MRT","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.80504895571564","3.00390342497939","3.10561178947603","3.39513937551497","3.69289143421851","3.71984165525904","3.72079261600433","4.09946430519283","4.80183595020951","4.95949516877335","5.15916988457547","5.34258934605861","5.61255572744343","5.75738563843364","6.21965569767583","6.91151877540744","7.6538054160854","8.11662115126813","8.81496140375912","8.71686897498931","10.5416570028446","11.9681709289551","12.1540863037109","12.0417060852051","11.820645904541","11.7810821533203","11.5219329833984","11.1257583618164","11.0575859925522","11.3542499826593","",
"Mauritius","MUS","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.53065403589385","7.90816542484593","8.14603849840329","8.69120207968826","9.0673260265051","9.36096822386404","9.83632113935165","10.1647366520152","10.7515552181841","11.2950595422551","11.4248142864304","11.8763121052531","12.4185024294164","12.8776681827424","13.3984868001005","13.5067450884862","14.557763417916","15.3547956655531","15.9183429879371","15.6945575971095","15.6885333413167","15.8533592224121","16.4589385986328","16.5601921081543","16.8178844451904","16.882137298584","16.6223602294922","16.8822021484375","16.7192522449797","16.4861845606784","",
"Malawi","MWI","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.46211075355858","1.63349704149583","1.80913838184868","2.26518842782874","2.79827699066445","4.85724656226093","7.26674548096898","8.63191237980863","10.2044670974081","14.0518188571691","17.9413207756193","22.0545790968923","35.2078277858252","38.1421272310712","42.6565421867417","45.8113838615275","53.344352413205","54.0786197069392","59.3936616086803","63.6007948171376","70.492364684203","78.769287109375","94.3312454223633","114.541244506836","146.203704833984","186.614883422852","221.197341918945","251.074234008789","261.450050915072","277.412807983172","",
"Malaysia","MYS","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.968653348308097","0.970554858267805","0.971839083499589","0.987196575210867","1.00461350353607","1.01973324156402","1.03824780210508","1.05619036846552","1.13319864852289","1.11757808753177","1.18994121920292","1.14598159875301","1.16343523619581","1.17990423874493","1.21801643290315","1.2859088724297","1.29782518024413","1.32556777631825","1.43536004894122","1.33914143713439","1.41990928162688","1.46613442897797","1.45363140106201","1.47225975990295","1.50547206401825","1.56763064861298","1.59425818920135","1.65478694438934","1.62631459234206","1.59634880561452","",
